"WBIC","lake","depth_feet","area_acres","volume_acre_ft"
2234600,"price",22,75.049267397856,876.375050806934
2234600,"price",17,65.9381759953584,523.906442323898
2234600,"price",12,46.712251506408,242.280373569482
2234600,"price",7,24.4857800686128,64.2852946319304
2234600,"price",2,0.8773841315424,0.8773841315424
2234600,"price",0,0,0
2426300,"redike",11,37.59118007,257.136452680024
2426300,"redike",8,34.805673626813,148.541172134804
2426300,"redike",6,30.2586444855458,83.4768540224455
2426300,"redike",1,2.6024373962461,1.32414931796575
2426300,"redike",0,0.0458612396854,0
1280400,"redstone",10,604.545156,4224.72588212639
1280400,"redstone",5,473.317842386436,1530.0683861603
1280400,"redstone",0,138.709512077684,0
2263400,"riley",5,184.1882017,613.297589128077
2263400,"riley",0,61.1308339512309,0
1506200,"road",33,78.95164102,1371.30868432715
1506200,"road",28,68.3097493269142,1003.15520845986
1506200,"road",23,59.3274211280688,684.062282322406
1506200,"road",18,47.3962491371264,417.253106659418
1506200,"road",13,32.7941431304774,216.777125990409
1506200,"road",8,21.0635083077258,82.1329973949009
1506200,"road",3,7.3685566563966,11.0528349845949
1506200,"road",0,0,0
2139000,"rockdamlake",10,95.87259943,399.894199482473
2139000,"rockdamlake",7,56.5868843615689,171.20497379512
2139000,"rockdamlake",5,31.647545071843,82.9705443617078
2139000,"rockdamlake",0,1.5406726728401,0
1878200,"round",5,107.8052199,334.75622980738
1878200,"round",2,61.098608378325,81.400487389893
1878200,"round",0,20.301879011568,0
2169200,"round",18,215.790062,2192.65900423665
2169200,"round",15,201.3860753615,1566.8947981944
2169200,"round",13,175.03163508944,1190.47708774346
2169200,"round",8,117.0337401257,460.31364970561
2169200,"round",3,41.93232484784,62.89848727176
2169200,"round",0,0,0
1764500,"sackett",32,60.16933159,830.998822346629
1764500,"sackett",29,58.301687992498,653.292292972882
1764500,"sackett",27,50.9107608297638,544.07984415062
1764500,"sackett",22,38.1067557080137,321.536052806176
1764500,"sackett",17,27.3082323750065,157.998582598626
1764500,"sackett",12,12.3563558845229,58.8371119498021
1764500,"sackett",7,5.13024948876525,15.1205985165817
1764500,"sackett",2,0.655707084191017,0.655707084191017
1764500,"sackett",0,0,0
2254800,"sailor",7,167.8489332,758.642769032694
2254800,"sailor",4,138.305842467468,299.410605531492
2254800,"sailor",2,77.868477090144,83.23628597388
2254800,"sailor",1,43.781715735888,22.411189560864
2254800,"sailor",0,1.04066338584,0
1879700,"sallisbury",16,79.70700308,555.772223305885
1879700,"sallisbury",11,67.0439515006804,188.894836854184
1879700,"sallisbury",6,4.212515112778,10.7536703205382
1879700,"sallisbury",1,0.0741275128644,0.0370637564322
1879700,"sallisbury",0,0,0
1880000,"sand",13,14.84066603,106.468422165823
1880000,"sand",8,10.873756000181,42.1823670903705
1880000,"sand",3,3.7494942724795,5.62424140871925
1880000,"sand",0,0,0
1576100,"shepard",18,178.5943773,1620.45643705005
1576100,"shepard",13,145.627641194193,809.901390814564
1576100,"shepard",8,85.961045682036,230.929673623992
1576100,"shepard",3,3.950507625876,6.150790354212
1576100,"shepard",0,0.150019276932,0
1736200,"sherwood",8,114.1307193,360.282148150275
1736200,"sherwood",5,59.528300572494,99.793618341534
1736200,"sherwood",3,16.106127107616,24.159190661424
1736200,"sherwood",0,0,0
1017400,"silver",39,79.52560568,1243.1601731109
1017400,"silver",34,68.853269397744,872.212985416536
1017400,"silver",29,52.7429721990896,568.222381424452
1017400,"silver",24,39.9401449406664,336.514588575062
1017400,"silver",19,28.0343665143136,166.578309937612
1017400,"silver",14,14.4569598565672,60.34999401041
1017400,"silver",9,4.3548221670368,13.3205389514
1017400,"silver",4,0.540774118624,1.081548237248
1017400,"silver",0,0,0
1599800,"silver",19,57.48932465,481.686954231448
1599800,"silver",16,51.6892266860615,317.919127227356
1599800,"silver",14,40.8777842923825,225.352116248912
1599800,"silver",9,17.9176978136655,78.3634109837918
1599800,"silver",4,7.459814766584,14.919629533168
1599800,"silver",0,0,0
2294500,"six",15,142.441453,845.490444779365
2294500,"six",12,116.11684807107,457.65299317276
2294500,"six",10,86.54457801374,254.99156708795
2294500,"six",5,7.72602441072,19.3150610268
2294500,"six",0,0,0
1018600,"snowden",11,134.7937433,917.193242785386
1018600,"snowden",6,106.669028760455,313.536312634249
1018600,"snowden",1,15.621246911037,7.8106234555185
1018600,"snowden",0,0,0
2323900,"southplacidtwin",26,35.56654097,560.796323907999
2323900,"southplacidtwin",23,33.048429869324,457.873867649013
2323900,"southplacidtwin",21,29.7887563894235,395.036681390266
2323900,"southplacidtwin",16,25.9952291295633,255.576717592799
2323900,"southplacidtwin",11,21.780949690028,136.136270543821
2323900,"southplacidtwin",6,14.0032585107084,46.6757500419795
2323900,"southplacidtwin",1,3.8892012550695,1.94460062753475
2323900,"southplacidtwin",0,0,0
1881900,"sparkling",60,157.1651071,5685.31808812914
1881900,"sparkling",55,143.529462408004,4933.58166435913
1881900,"sparkling",50,133.640633869272,4240.65642366594
1881900,"sparkling",45,126.029127732419,3591.48201966172
1881900,"sparkling",40,116.259744675083,2985.75983864296
1881900,"sparkling",35,106.861271270503,2427.957298779
1881900,"sparkling",30,99.45407977288,1912.16892117054
1881900,"sparkling",25,87.30521699405,1445.27067925321
1881900,"sparkling",20,76.90088690403,1034.75541950801
1881900,"sparkling",15,67.222659608812,674.446553225908
1881900,"sparkling",10,58.015927634894,361.350085116643
1881900,"sparkling",5,35.373150654997,127.877389391915
1881900,"sparkling",0,15.777805101769,0
1882100,"spiderlakechain",62,40.8063223,1019.71775728238
1882100,"spiderlakechain",57,34.169582041128,832.277996429563
1882100,"spiderlakechain",52,29.891039147973,672.12644345681
1882100,"spiderlakechain",47,25.831218142346,532.820800231013
1882100,"spiderlakechain",42,23.617475157571,409.19906698122
1882100,"spiderlakechain",37,18.495873645698,303.915694973048
1882100,"spiderlakechain",32,15.994038025485,217.69091579509
1882100,"spiderlakechain",27,11.347422105184,149.337265468418
1882100,"spiderlakechain",22,8.802331783333,98.9628807471255
1882100,"spiderlakechain",17,6.57797915476,60.512103401893
1882100,"spiderlakechain",12,4.86003298593,31.917073050168
1882100,"spiderlakechain",7,3.169018989818,11.844443110798
1882100,"spiderlakechain",2,1.120541610358,1.120541610358
1882100,"spiderlakechain",0,0,0
1513000,"spirit",9,136.7962745,772.150675303485
1513000,"spirit",6,117.41224240335,390.83789994846
1513000,"spirit",4,91.14188584837,182.28377169674
1513000,"spirit",0,0,0
1611100,"spring",15,88.48540653,629.356878214952
1611100,"spring",10,48.1033215519039,287.885058010192
1611100,"spring",5,31.7078605759602,88.3571026905315
1611100,"spring",0,3.6349805002524,0
1402300,"springvillepond",10,13.95463597,78.4739709416488
1402300,"springvillepond",0,1.74015821832976,0
1882800,"statenaker",77,58.23119138,1680.61885794093
1882800,"statenaker",72,46.2157673506508,1419.5014611143
1882800,"statenaker",67,35.4389207619542,1215.36474083279
1882800,"statenaker",62,31.5240377654768,1047.95734451421
1882800,"statenaker",57,28.806970375686,897.129824161306
1882800,"statenaker",52,26.7863480348,758.146528135091
1882800,"statenaker",47,25.0021443309168,628.675297220799
1882800,"statenaker",42,22.861565735788,509.016022054037
1882800,"statenaker",37,20.6621736373654,400.206673621154
1882800,"statenaker",32,18.1733725177842,303.11780823328
1882800,"statenaker",27,15.3998208723548,219.184824757932
1882800,"statenaker",22,13.1375390872418,147.841424858941
1882800,"statenaker",17,11.2491015507884,86.8748232638651
1882800,"statenaker",12,7.587524236814,39.7832587948591
1882800,"statenaker",7,3.846170190649,11.1990227262016
1882800,"statenaker",2,0.4524563570226,0.4524563570226
1882800,"statenaker",0,0,0
2323600,"stearns",16,232.4818432,2403.65302502912
2323600,"stearns",11,201.501312775168,1318.6951350912
2323600,"stearns",6,143.97600549376,455.00183941888
2323600,"stearns",1,31.68727522816,15.84363761408
2323600,"stearns",0,0,0
1575700,"stella",22,415.1614311,3825.16457449745
1575700,"stella",19,372.985181314551,2642.94465587562
1575700,"stella",17,330.75911215737,1939.2003624037
1575700,"stella",12,185.959108218312,647.404811464495
1575700,"stella",7,35.708034688911,93.236954196438
1575700,"stella",2,1.133390706903,1.133390706903
1575700,"stella",0,0,0
1513800,"stone",16,86.83095319,681.388538967887
1513800,"stone",13,70.098628510287,445.994166417456
1513800,"stone",11,60.8389756621054,315.056562245064
1513800,"stone",6,28.2217964058138,92.4046320752661
1513800,"stone",1,7.2833803535772,3.6416901767886
1513800,"stone",0,0,0
2272700,"stone",14,249.2637904,1676.87728243373
2272700,"stone",11,228.878997621088,959.663100402096
2272700,"stone",9,202.347359770912,528.436743010096
2272700,"stone",4,5.015187462848,10.030374925696
2272700,"stone",0,0,0
1884200,"street",22,45.98107281,615.513676092134
1884200,"street",19,44.0089445971791,480.528649981366
1884200,"street",16,39.0981660210711,355.86798405399
1884200,"street",13,33.3744420776823,247.15907190586
1884200,"street",10,28.5045866563752,154.340528804774
1884200,"street",7,21.9104410046931,78.7179873131717
1884200,"street",4,13.7593762276644,25.2132614646354
1884200,"street",1,2.2870985615694,1.1435492807847
1884200,"street",0,0,0
1825100,"strum",8,54.86276102,176.055974288187
1825100,"strum",5,27.4825518301448,52.5380050129695
1825100,"strum",3,10.0221812731299,15.0332719096948
1825100,"strum",0,0,0
1020400,"sugarcamp",38,519.1406664,6646.19455345272
1020400,"sugarcamp",33,407.2658527908,4330.17825547572
1020400,"sugarcamp",28,224.45046711804,2750.88745570362
1020400,"sugarcamp",23,161.836911343536,1785.16900954968
1020400,"sugarcamp",18,132.931159038384,1048.24883359488
1020400,"sugarcamp",13,99.410246208936,467.39532047658
1020400,"sugarcamp",8,38.997846859968,121.37508780432
1020400,"sugarcamp",3,5.9701176636,8.9551764954
1020400,"sugarcamp",0,0,0
1020600,"sunday",43,87.01406359,1438.73142400695
1020600,"sunday",38,74.8982253757284,1033.95070159263
1020600,"sunday",33,59.7769214050582,697.26283464066
1020600,"sunday",28,44.0595710987965,437.671603381023
1020600,"sunday",23,31.1397229369533,249.673368291649
1020600,"sunday",18,19.6225414801809,122.767707248813
1020600,"sunday",13,10.232853878184,48.1292188529008
1020600,"sunday",8,3.6302267329748,13.4715173250038
1020600,"sunday",3,1.0989876231417,1.64848143471255
1020600,"sunday",0,0,0
1020900,"sunset",30,207.2187808,3111.42729309254
1020900,"sunset",27,192.22650200912,2512.25936887886
1020900,"sunset",25,170.433302832384,2149.59956403736
1020900,"sunset",20,123.57491993008,1414.5790071312
1020900,"sunset",15,96.887213150848,863.42367442888
1020900,"sunset",10,78.202295686112,425.69990233648
1020900,"sunset",5,43.94074246864,120.3423069496
1020900,"sunset",0,4.1961803112,0
1572500,"sunset",16,34.48303389,321.471876573253
1572500,"sunset",11,25.6108941004419,171.237056597148
1572500,"sunset",6,17.5549677230601,63.3224020383932
1572500,"sunset",1,6.4783275769143,3.23916378845715
1572500,"sunset",0,0,0
1528700,"swampsauger",15,135.6444717,1146.03979472254
1528700,"swampsauger",10,106.876992141864,539.736135117885
1528700,"swampsauger",5,54.128926431885,137.221338683512
1528700,"swampsauger",0,0.75960904152,0
2473500,"tahkodah",18,147.8271905,1696.96079840213
2473500,"tahkodah",15,138.317467335135,1267.74381164942
2473500,"tahkodah",13,128.25191393399,1001.1744303803
2473500,"tahkodah",8,113.656935415925,396.402307005513
2473500,"tahkodah",3,28.064992116425,42.0974881746375
2473500,"tahkodah",0,0,0
1603600,"tambling",11,171.9966892,1022.85657082139
1603600,"tambling",6,114.737271398428,306.021669325316
1603600,"tambling",1,6.224560182148,3.617090373876
1603600,"tambling",0,1.009620565604,0
1269100,"tarrant",5,23.57459773,95.9093610558795
1269100,"tarrant",2,19.0470962359535,31.9768201069493
1269100,"tarrant",0,12.9297238709958,0
1714900,"tealflowage",10,15.50793079,78.3480048424288
1714900,"tealflowage",7,12.0336890551163,37.0355750747543
1714900,"tealflowage",5,7.113487853373,17.888398166265
1714900,"tealflowage",0,0.041871413133,0
1859400,"ten",37,42.01004652,708.355340100237
1859400,"ten",32,38.023293105252,508.271991037106
1859400,"ten",27,28.9424014494888,340.857754650254
1859400,"ten",22,22.5820804063608,212.04655001063
1859400,"ten",17,14.947174551816,118.223412615188
1859400,"ten",12,9.0519047236644,58.2257144264874
1859400,"ten",7,5.5188598113324,21.7988030889954
1859400,"ten",2,2.2861867316184,2.2861867316184
1859400,"ten",0,0,0
1572200,"third",14,96.66354055,622.352739664687
1572200,"third",9,56.658367657977,239.047969144744
1572200,"third",4,21.644899999956,43.289799999912
1572200,"third",0,0,0
2151200,"tildenmillpond",11,48.26914991,138.504222789003
2151200,"tildenmillpond",8,19.2540812075999,37.2193761126028
2151200,"tildenmillpond",6,4.5826730924554,13.3826218125475
2151200,"tildenmillpond",1,0.641979693803,0.3209898469015
2151200,"tildenmillpond",0,0,0
1342100,"tomah",17,245.4944985,1074.26183093114
1342100,"tomah",14,168.72345892908,452.934894787515
1342100,"tomah",12,78.64170764949,205.569728208945
1342100,"tomah",7,1.652177974905,4.8350141479575
1342100,"tomah",2,0.20130548877,0.20130548877
1342100,"tomah",0,0,0
1586800,"tomdoyle",30,107.591252,1665.35065612574
1586800,"tomdoyle",27,101.1411564426,1352.25204346184
1586800,"tomdoyle",25,93.03630742944,1158.0745795898
1586800,"tomdoyle",20,77.2666576238,732.3171669567
1586800,"tomdoyle",15,62.537415225,382.8069848347
1586800,"tomdoyle",10,35.79668545292,136.9717331399
1586800,"tomdoyle",5,9.25392358452,24.3452105463
1586800,"tomdoyle",0,0.484160634,0
1023100,"townline",23,61.27204596,712.191949893302
1023100,"townline",18,48.06792005562,438.842034854252
1023100,"townline",13,34.7461518229968,231.80685515771
1023100,"townline",8,23.2600940873352,86.7912403818804
1023100,"townline",3,7.1602512908856,10.7403769363284
1023100,"townline",0,0,0
2172600,"townline",26,44.8272166,370.814321892528
2172600,"townline",21,29.386033569964,185.281196467618
2172600,"townline",16,15.742421925588,72.460057728738
2172600,"townline",11,5.042165323168,20.498589606848
2172600,"townline",6,1.4344709312,4.306998970928
2172600,"townline",1,0.240273880976,0.120136940488
2172600,"townline",0,0,0
1711500,"trow",9,38.03135898,171.092333783824
1711500,"trow",4,16.8919858519609,33.7839717039218
1711500,"trow",0,0,0
2269000,"tucker",32,106.8238084,1481.32735343993
2269000,"tucker",29,98.805613341496,1172.88322082768
2269000,"tucker",27,90.098404718812,983.979202767374
2269000,"tucker",22,70.175764452212,583.293779839814
2269000,"tucker",17,47.743832926296,288.494786393544
2269000,"tucker",12,26.399367769892,103.136784653074
2269000,"tucker",7,6.47352278904,20.954558255744
2269000,"tucker",2,1.363071795184,1.363071795184
2269000,"tucker",0,0,0
1482400,"tug",20,151.4506102,1549.70322381048
1482400,"tug",15,114.899519934332,883.82789847465
1482400,"tug",10,79.971980210008,396.6491481138
1482400,"tug",5,38.586586466756,100.25273142189
1482400,"tug",0,1.514506102,0
1887500,"twoisland",38,29.40533518,354.747433878279
1887500,"twoisland",33,24.837216359787,219.141055028812
1887500,"twoisland",28,16.9457065575304,114.683747735518
1887500,"twoisland",23,9.5223296913394,48.5136571133435
1887500,"twoisland",18,3.885915044037,14.9930452749025
1887500,"twoisland",13,0.7368976996108,3.436013415783
1887500,"twoisland",8,0.2952295652072,0.855695253738
1887500,"twoisland",3,0.02940533518,0.04410800277
1887500,"twoisland",0,0,0
1621800,"upperbuckatabon",47,493.003345,9808.6072108489
1621800,"upperbuckatabon",42,396.9860135278,7583.6338145294
1621800,"upperbuckatabon",37,347.6462387602,5722.0531838094
1621800,"upperbuckatabon",32,314.93546681945,4065.59891986028
1621800,"upperbuckatabon",27,267.64658596705,2609.14378789403
1621800,"upperbuckatabon",22,202.2694123866,1434.3537920099
1621800,"upperbuckatabon",17,129.16194635655,605.775395152025
1621800,"upperbuckatabon",12,36.46745742965,191.701885686525
1621800,"upperbuckatabon",7,17.96011185835,55.632962466525
1621800,"upperbuckatabon",2,3.0664808059,3.0664808059
1621800,"upperbuckatabon",0,0,0
2330800,"uppergresham",32,362.1316805,4849.667465256
2330800,"uppergresham",27,285.75810908255,3229.94299129963
2330800,"uppergresham",22,222.084495700235,1960.33647934266
2330800,"uppergresham",17,183.162582680095,947.218783391838
2330800,"uppergresham",12,69.692241912225,315.081721911038
2330800,"uppergresham",7,27.764635943935,71.4395272706375
2330800,"uppergresham",2,0.5794106888,0.5794106888
2330800,"uppergresham",0,0,0
2098800,"uppervermilion",9,91.47292727,509.801034542891
2098800,"uppervermilion",6,79.0225471392803,254.057822928971
2098800,"uppervermilion",4,58.3450919298968,116.690183859794
2098800,"uppervermilion",0,0,0
1176400,"vandercook",20,97.31094152,1191.85468064281
1176400,"vandercook",15,88.5685265338432,727.1560105082
1176400,"vandercook",10,71.7337336508832,326.400360046384
1176400,"vandercook",5,29.4132051838352,73.533012959588
1176400,"vandercook",0,0,0
1176700,"virgin",30,38.44157314,318.674875094629
1176700,"virgin",25,29.9252270265644,147.757874678218
1176700,"virgin",20,9.754549184275,48.5584341511195
1176700,"virgin",15,3.9664015165852,14.256057398969
1176700,"virgin",10,0.6646547995906,2.6784166085295
1176700,"virgin",5,0.1833663038778,0.5583638498585
1176700,"virgin",0,0.0399792360656,0
1332700,"wazeda",12,51.51763249,281.94544150311
1332700,"wazeda",9,40.7731150578856,143.509320181281
1332700,"wazeda",7,28.7854771537875,73.950727969608
1332700,"wazeda",2,0.5677243100398,0.5677243100398
1332700,"wazeda",0,0,0
1522900,"westhorsehead",23,145.2681853,1429.55515790024
1522900,"westhorsehead",18,109.857612451272,791.74066352206
1522900,"westhorsehead",13,77.272505806629,323.915367877308
1522900,"westhorsehead",8,19.470294875759,82.0583661713375
1522900,"westhorsehead",3,8.345657245485,12.5184858682275
1522900,"westhorsehead",0,0,0
1177200,"westmitchell",13,54.98986694,347.811557495889
1177200,"westmitchell",8,36.2672192685775,119.668841974446
1177200,"westmitchell",3,7.25019845075046,10.8752976761257
1177200,"westmitchell",0,0,0
2340500,"whitebirch",27,112.9189406,1401.18403335966
2340500,"whitebirch",22,91.66759597908,889.717691911956
2340500,"whitebirch",17,57.62253538818,516.492363493806
2340500,"whitebirch",12,41.780008022,267.986004968356
2340500,"whitebirch",7,27.493503657288,94.802225770136
2340500,"whitebirch",2,7.448133321976,7.448133321976
2340500,"whitebirch",0,0,0
1177600,"widley",22,44.77106502,561.897236835584
1177600,"widley",17,39.9026594097252,350.212925761271
1177600,"widley",12,29.222074138554,177.401091890573
1177600,"widley",7,14.0237302383446,69.2865809483265
1177600,"widley",2,9.140012923833,11.3772230428824
1177600,"widley",0,2.2372101190494,0
2336800,"wildcat",36,293.072607,3456.4690196973
2336800,"wildcat",33,256.6143746892,2631.9385471635
2336800,"wildcat",31,225.18526831452,2150.13890415978
2336800,"wildcat",26,157.2041463948,1194.16536738648
2336800,"wildcat",21,85.75597553427,586.765062563805
2336800,"wildcat",16,45.2797177815,259.17582927438
2336800,"wildcat",11,19.21090938885,97.949261348505
2336800,"wildcat",6,9.11748880377,27.128265866955
2336800,"wildcat",1,1.44484795251,0.722423976255
2336800,"wildcat",0,0,0
1529500,"willow",6,409.6227292,1111.73656818526
1529500,"willow",5,387.097575321292,713.376415924614
1529500,"willow",4,308.945654817224,365.354800855356
1529500,"willow",3,207.55583688564,107.104055003924
1529500,"willow",2,2.674836421676,1.988718350266
1529500,"willow",1,0.651300139428,0.325650069714
1529500,"willow",0,0,0
2297000,"wilson",21,155.1961623,2128.12039171145
2297000,"wilson",18,146.553288021513,1675.49621622918
2297000,"wilson",16,134.402980475046,1394.53994773262
2297000,"wilson",11,105.640475715987,794.431307255035
2297000,"wilson",6,84.754176193653,318.444677480935
2297000,"wilson",1,35.519745665601,17.7598728328005
2297000,"wilson",0,0,0
2420000,"wilson",25,103.0643487,1104.99410815218
2420000,"wilson",20,84.137611704732,636.98920714035
2420000,"wilson",15,52.84109157849,294.542448932295
2420000,"wilson",10,23.21009132724,104.41449166797
2420000,"wilson",5,7.963782224049,26.4798077897475
2420000,"wilson",0,2.62814089185,0
2046700,"wintergreen",15,49.62741362,410.347991572991
2046700,"wintergreen",10,34.9242997868026,198.968708055985
2046700,"wintergreen",5,20.4822261492464,60.4523932158625
2046700,"wintergreen",0,3.6987311370986,0
1177500,"witches",40,27.96778071,476.645097917281
1177500,"witches",35,23.2373102807106,348.632370440505
1177500,"witches",30,18.651712955499,243.909812349981
1177500,"witches",25,14.6783303500293,160.58470408616
1177500,"witches",20,11.2533959242827,95.7553884003802
1177500,"witches",15,7.9501213446246,47.746595228112
1177500,"witches",10,4.3708047693588,16.9442799431535
1177500,"witches",5,1.2034536039513,3.00863400987825
1177500,"witches",0,0,0
1467100,"wood",33,62.24585105,766.611187112653
1467100,"wood",30,54.2565960677325,591.857516436054
1467100,"wood",28,47.9548261074305,489.646094260891
1467100,"wood",23,32.677826884229,288.064461781742
1467100,"wood",18,20.34194412314,155.51503426332
1467100,"wood",13,12.218860561115,74.1130225526825
1467100,"wood",8,7.147068617561,25.6981996059925
1467100,"wood",3,1.9576320155225,2.93644802328375
1467100,"wood",0,0,0
